[ 2016-05-27T20:02:42+08:00 ] /iBE/admin.php/Login/index/ | INFO: Tag[ route_check ] --START--
[ 2016-05-27T20:06:07+08:00 ] /ibe/admin.php/Index/index | INFO: Run ShowPageTrace Behavior [ RunTime:0.001941s ]
[ 2016-05-27T20:06:07+08:00 ] /ibe/admin.php/Index/index | INFO: Tag[ view_end ] --END-- [ RunTime:0.002142s ]
[ 2016-05-27T20:06:08+08:00 ] /ibe/admin.php/Index/index | INFO: Tag[ route_check ] --START--
[ 2016-05-27T20:06:08+08:00 ] /ibe/admin.php/Index/index | INFO: Run CheckRoute Behavior [ RunTime:0.001569s ]
[ 2016-05-27T20:06:08+08:00 ] /ibe/admin.php/Index/index | INFO: Tag[ route_check ] --END-- [ RunTime:0.001725s ]
[ 2016-05-27T20:06:08+08:00 ] /ibe/admin.php/Index/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Dispatcher.class.php 第 125 行.
[ 2016-05-27T20:06:08+08:00 ] /ibe/admin.php/Index/index | INFO: Tag[ app_begin ] --START--
[ 2016-05-27T20:06:08+08:00 ] /ibe/admin.php/Index/index | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001072s ]
[ 2016-05-27T20:06:08+08:00 ] /ibe/admin.php/Index/index | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001167s ]
[ 2016-05-27T20:06:08+08:00 ] /ibe/admin.php/Index/index | NOTIC: [8192] mysql_connect(): The mysql extension is deprecated and will be removed in the future: use mysqli or PDO instead DbMysql.class.php 第 67 行.
[ 2016-05-27T20:06:08+08:00 ] /ibe/admin.php/Index/index | SQL: SHOW COLUMNS FROM `ibe_article` [ RunTime:0.021558s ]
[ 2016-05-27T20:06:08+08:00 ] /ibe/admin.php/Index/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Db.class.php 第 660 行.
[ 2016-05-27T20:06:08+08:00 ] /ibe/admin.php/Index/index | SQL: SELECT COUNT(*) AS tp_count FROM `ibe_article` LIMIT 1   [ RunTime:0.000503s ]
[ 2016-05-27T20:06:08+08:00 ] /ibe/admin.php/Index/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Db.class.php 第 660 行.
[ 2016-05-27T20:06:08+08:00 ] /ibe/admin.php/Index/index | SQL: SELECT `id`,`subject`,`author`,`createtime` FROM `ibe_article` ORDER BY id desc LIMIT 0,8   [ RunTime:0.000700s ]
[ 2016-05-27T20:06:08+08:00 ] /ibe/admin.php/Index/index | NOTIC: [8] A non well formed numeric value encountered IndexAction.class.php 第 131 行.
[ 2016-05-27T20:06:08+08:00 ] /ibe/admin.php/Index/index | NOTIC: [8] Undefined index: lastmodifytime IndexAction.class.php 第 134 行.
[ 2016-05-27T20:06:08+08:00 ] /ibe/admin.php/Index/index | NOTIC: [8] A non well formed numeric value encountered IndexAction.class.php 第 131 行.
[ 2016-05-27T20:06:08+08:00 ] /ibe/admin.php/Index/index | NOTIC: [8] Undefined index: lastmodifytime IndexAction.class.php 第 134 行.
[ 2016-05-27T20:06:08+08:00 ] /ibe/admin.php/Index/index | NOTIC: [8] A non well formed numeric value encountered IndexAction.class.php 第 131 行.
[ 2016-05-27T20:06:08+08:00 ] /ibe/admin.php/Index/index | NOTIC: [8] Undefined index: lastmodifytime IndexAction.class.php 第 134 行.
[ 2016-05-27T20:06:08+08:00 ] /ibe/admin.php/Index/index | NOTIC: [8] A non well formed numeric value encountered IndexAction.class.php 第 131 行.
[ 2016-05-27T20:06:08+08:00 ] /ibe/admin.php/Index/index | NOTIC: [8] Undefined index: lastmodifytime IndexAction.class.php 第 134 行.
[ 2016-05-27T20:06:08+08:00 ] /ibe/admin.php/Index/index | SQL: SHOW COLUMNS FROM `ibe_bookinfo` [ RunTime:0.016130s ]
[ 2016-05-27T20:06:08+08:00 ] /ibe/admin.php/Index/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Db.class.php 第 660 行.
[ 2016-05-27T20:06:08+08:00 ] /ibe/admin.php/Index/index | SQL: SELECT `book_id`,`book_name`,`book_author`,`owner_id`,`insert_time` FROM `ibe_bookinfo` ORDER BY book_id desc  [ RunTime:0.000704s ]
[ 2016-05-27T20:06:08+08:00 ] /ibe/admin.php/Index/index | NOTIC: [8] A non well formed numeric value encountered IndexAction.class.php 第 54 行.
[ 2016-05-27T20:06:08+08:00 ] /ibe/admin.php/Index/index | NOTIC: [8] A non well formed numeric value encountered IndexAction.class.php 第 54 行.
[ 2016-05-27T20:06:08+08:00 ] /ibe/admin.php/Index/index | NOTIC: [8] A non well formed numeric value encountered IndexAction.class.php 第 54 行.
[ 2016-05-27T20:06:08+08:00 ] /ibe/admin.php/Index/index | NOTIC: [8] A non well formed numeric value encountered IndexAction.class.php 第 54 行.
[ 2016-05-27T20:06:08+08:00 ] /ibe/admin.php/Index/index | NOTIC: [8] A non well formed numeric value encountered IndexAction.class.php 第 54 行.
[ 2016-05-27T20:06:08+08:00 ] /ibe/admin.php/Index/index | INFO: Tag[ view_template ] --START--
[ 2016-05-27T20:06:08+08:00 ] /ibe/admin.php/Index/index | INFO: Run LocationTemplate Behavior [ RunTime:0.001455s ]
[ 2016-05-27T20:06:08+08:00 ] /ibe/admin.php/Index/index | INFO: Tag[ view_template ] --END-- [ RunTime:0.001557s ]
[ 2016-05-27T20:06:08+08:00 ] /ibe/admin.php/Index/index | INFO: Tag[ view_parse ] --START--
[ 2016-05-27T20:06:08+08:00 ] /ibe/admin.php/Index/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 186 行.
[ 2016-05-27T20:06:08+08:00 ] /ibe/admin.php/Index/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-05-27T20:06:08+08:00 ] /ibe/admin.php/Index/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-05-27T20:06:08+08:00 ] /ibe/admin.php/Index/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 186 行.
[ 2016-05-27T20:06:08+08:00 ] /ibe/admin.php/Index/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-05-27T20:06:08+08:00 ] /ibe/admin.php/Index/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-05-27T20:06:08+08:00 ] /ibe/admin.php/Index/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-05-27T20:06:08+08:00 ] /ibe/admin.php/Index/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-05-27T20:06:08+08:00 ] /ibe/admin.php/Index/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-05-27T20:06:08+08:00 ] /ibe/admin.php/Index/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-05-27T20:06:08+08:00 ] /ibe/admin.php/Index/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-05-27T20:06:08+08:00 ] /ibe/admin.php/Index/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-05-27T20:06:08+08:00 ] /ibe/admin.php/Index/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-05-27T20:06:08+08:00 ] /ibe/admin.php/Index/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2016-05-27T20:06:08+08:00 ] /ibe/admin.php/Index/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2016-05-27T20:06:08+08:00 ] /ibe/admin.php/Index/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-05-27T20:06:08+08:00 ] /ibe/admin.php/Index/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-05-27T20:06:08+08:00 ] /ibe/admin.php/Index/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-05-27T20:06:08+08:00 ] /ibe/admin.php/Index/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2016-05-27T20:06:08+08:00 ] /ibe/admin.php/Index/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-05-27T20:06:08+08:00 ] /ibe/admin.php/Index/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-05-27T20:06:08+08:00 ] /ibe/admin.php/Index/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-05-27T20:06:08+08:00 ] /ibe/admin.php/Index/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-05-27T20:06:08+08:00 ] /ibe/admin.php/Index/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-05-27T20:06:08+08:00 ] /ibe/admin.php/Index/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-05-27T20:06:08+08:00 ] /ibe/admin.php/Index/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-05-27T20:06:08+08:00 ] /ibe/admin.php/Index/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-05-27T20:06:08+08:00 ] /ibe/admin.php/Index/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-05-27T20:06:08+08:00 ] /ibe/admin.php/Index/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-05-27T20:06:08+08:00 ] /ibe/admin.php/Index/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-05-27T20:06:08+08:00 ] /ibe/admin.php/Index/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-05-27T20:06:08+08:00 ] /ibe/admin.php/Index/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-05-27T20:06:08+08:00 ] /ibe/admin.php/Index/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-05-27T20:06:08+08:00 ] /ibe/admin.php/Index/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-05-27T20:06:08+08:00 ] /ibe/admin.php/Index/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-05-27T20:06:08+08:00 ] /ibe/admin.php/Index/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-05-27T20:06:08+08:00 ] /ibe/admin.php/Index/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-05-27T20:06:08+08:00 ] /ibe/admin.php/Index/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-05-27T20:06:08+08:00 ] /ibe/admin.php/Index/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-05-27T20:06:08+08:00 ] /ibe/admin.php/Index/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-05-27T20:06:08+08:00 ] /ibe/admin.php/Index/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-05-27T20:06:08+08:00 ] /ibe/admin.php/Index/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-05-27T20:06:08+08:00 ] /ibe/admin.php/Index/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-05-27T20:06:08+08:00 ] /ibe/admin.php/Index/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-05-27T20:06:08+08:00 ] /ibe/admin.php/Index/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-05-27T20:06:08+08:00 ] /ibe/admin.php/Index/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-05-27T20:06:08+08:00 ] /ibe/admin.php/Index/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-05-27T20:06:08+08:00 ] /ibe/admin.php/Index/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-05-27T20:06:08+08:00 ] /ibe/admin.php/Index/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-05-27T20:06:08+08:00 ] /ibe/admin.php/Index/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-05-27T20:06:08+08:00 ] /ibe/admin.php/Index/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-05-27T20:06:08+08:00 ] /ibe/admin.php/Index/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-05-27T20:06:08+08:00 ] /ibe/admin.php/Index/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-05-27T20:06:08+08:00 ] /ibe/admin.php/Index/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-05-27T20:06:08+08:00 ] /ibe/admin.php/Index/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-05-27T20:06:08+08:00 ] /ibe/admin.php/Index/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-05-27T20:06:08+08:00 ] /ibe/admin.php/Index/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-05-27T20:06:08+08:00 ] /ibe/admin.php/Index/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-05-27T20:06:08+08:00 ] /ibe/admin.php/Index/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-05-27T20:06:08+08:00 ] /ibe/admin.php/Index/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-05-27T20:06:08+08:00 ] /ibe/admin.php/Index/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-05-27T20:06:08+08:00 ] /ibe/admin.php/Index/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-05-27T20:06:08+08:00 ] /ibe/admin.php/Index/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-05-27T20:06:08+08:00 ] /ibe/admin.php/Index/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-05-27T20:06:08+08:00 ] /ibe/admin.php/Index/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-05-27T20:06:08+08:00 ] /ibe/admin.php/Index/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-05-27T20:06:08+08:00 ] /ibe/admin.php/Index/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-05-27T20:06:08+08:00 ] /ibe/admin.php/Index/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
